2022-04-01 14:26:42,478 INFO  Logger.cs: 70 - 
2022-04-01 15:11:15,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest4-1
2022-04-01 15:11:15,785 INFO  ExportHelperExtension.cs: 1136 - Found 26 in TYtest4-1
2022-04-01 15:11:15,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest4-1
2022-04-01 15:11:15,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYpalm1-1
2022-04-01 15:11:15,786 INFO  ExportHelperExtension.cs: 1136 - Found 155 in TYpalm1-1
2022-04-01 15:11:15,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYpalm1-1
2022-04-01 15:11:15,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYthumb_left-1
2022-04-01 15:11:15,787 INFO  ExportHelperExtension.cs: 1136 - Found 148 in TYthumb_left-1
2022-04-01 15:11:15,788 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in TYthumb_left-1
2022-04-01 15:11:16,345 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-01 15:11:16,348 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-01 15:11:16,415 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-01 15:11:49,184 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:11:55,999 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:11:57,109 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:12:20,737 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:12:24,909 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:12:52,082 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:12:56,396 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-04-01 15:12:56,458 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:13:14,575 INFO  SwAddin.cs: 294 - Assembly export called for file TYhand_tset.SLDASM
2022-04-01 15:13:18,758 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-01 15:13:18,901 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-01 15:13:18,901 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYhand_tset.SLDASM
2022-04-01 15:13:18,902 INFO  ExportHelperExtension.cs: 1136 - Found 77 in TYhand_tset.SLDASM
2022-04-01 15:13:18,903 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in TYhand_tset.SLDASM
2022-04-01 15:13:18,903 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-01 15:13:18,903 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2022-04-01 15:13:18,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYtest2-1
2022-04-01 15:13:18,904 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-1
2022-04-01 15:13:18,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYtest2-1
2022-04-01 15:13:18,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYtest2-2
2022-04-01 15:13:18,905 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-2
2022-04-01 15:13:18,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYtest2-2
2022-04-01 15:13:18,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYpalm2-1
2022-04-01 15:13:18,906 INFO  ExportHelperExtension.cs: 1136 - Found 168 in TYpalm2-1
2022-04-01 15:13:18,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYpalm2-1
2022-04-01 15:13:18,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYtest2-3
2022-04-01 15:13:18,907 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-3
2022-04-01 15:13:18,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYtest2-3
2022-04-01 15:13:18,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYtest2-4
2022-04-01 15:13:18,908 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-4
2022-04-01 15:13:18,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYtest2-4
2022-04-01 15:13:18,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYtest4-1
2022-04-01 15:13:18,908 INFO  ExportHelperExtension.cs: 1136 - Found 26 in TYtest4-1
2022-04-01 15:13:18,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYtest4-1
2022-04-01 15:13:18,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYpalm1-1
2022-04-01 15:13:18,909 INFO  ExportHelperExtension.cs: 1136 - Found 155 in TYpalm1-1
2022-04-01 15:13:18,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TYpalm1-1
2022-04-01 15:13:18,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TYthumb_left-1
2022-04-01 15:13:18,911 INFO  ExportHelperExtension.cs: 1136 - Found 148 in TYthumb_left-1
2022-04-01 15:13:18,911 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in TYthumb_left-1
2022-04-01 15:13:18,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYhand_tset.SLDASM
2022-04-01 15:13:18,912 INFO  ExportHelperExtension.cs: 1136 - Found 77 in TYhand_tset.SLDASM
2022-04-01 15:13:18,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYhand_tset.SLDASM
2022-04-01 15:13:18,913 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-01 15:13:18,913 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2022-04-01 15:13:18,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest2-1
2022-04-01 15:13:18,914 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-1
2022-04-01 15:13:18,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest2-1
2022-04-01 15:13:18,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest2-2
2022-04-01 15:13:18,914 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-2
2022-04-01 15:13:18,915 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest2-2
2022-04-01 15:13:18,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYpalm2-1
2022-04-01 15:13:18,915 INFO  ExportHelperExtension.cs: 1136 - Found 168 in TYpalm2-1
2022-04-01 15:13:18,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYpalm2-1
2022-04-01 15:13:18,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest2-3
2022-04-01 15:13:18,916 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-3
2022-04-01 15:13:18,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest2-3
2022-04-01 15:13:18,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest2-4
2022-04-01 15:13:18,917 INFO  ExportHelperExtension.cs: 1136 - Found 41 in TYtest2-4
2022-04-01 15:13:18,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest2-4
2022-04-01 15:13:18,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYtest4-1
2022-04-01 15:13:18,918 INFO  ExportHelperExtension.cs: 1136 - Found 26 in TYtest4-1
2022-04-01 15:13:18,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYtest4-1
2022-04-01 15:13:18,919 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYpalm1-1
2022-04-01 15:13:18,919 INFO  ExportHelperExtension.cs: 1136 - Found 155 in TYpalm1-1
2022-04-01 15:13:18,919 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TYpalm1-1
2022-04-01 15:13:18,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TYthumb_left-1
2022-04-01 15:13:18,920 INFO  ExportHelperExtension.cs: 1136 - Found 148 in TYthumb_left-1
2022-04-01 15:13:18,920 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in TYthumb_left-1
2022-04-01 15:13:19,164 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-01 15:13:19,165 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-01 15:13:19,232 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-01 15:13:35,278 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:13:35,841 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:13:38,434 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:13:55,855 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:14:03,235 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:14:14,791 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:14:34,794 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:14:37,658 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:14:47,710 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:12,147 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:14,496 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:35,924 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:40,451 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:43,630 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:44,283 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:44,754 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:45,930 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:46,317 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:54,305 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:57,061 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:15:58,017 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:16:06,443 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:16:17,150 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:16:20,909 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:16:28,140 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:16:29,969 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-01 15:17:58,458 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-04-01 15:17:58,657 INFO  ExportHelperExtension.cs: 347 - Creating joint thumb_1
2022-04-01 15:17:58,661 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-04-01 15:17:58,661 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:00,126 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:00,126 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:00,127 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:00,127 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:00,147 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:01,523 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child thumb_1 failed
2022-04-01 15:18:01,527 INFO  ExportHelperExtension.cs: 347 - Creating joint thumb_2
2022-04-01 15:18:01,528 INFO  ExportHelperExtension.cs: 1397 - Fixing components for thumb_1
2022-04-01 15:18:01,528 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2022-04-01 15:18:01,528 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:02,963 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:02,964 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:02,964 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:02,964 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:02,964 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 59
2022-04-01 15:18:02,965 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:04,362 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent thumb_1 to child thumb_2 failed
2022-04-01 15:18:04,367 INFO  ExportHelperExtension.cs: 347 - Creating joint thumb3
2022-04-01 15:18:04,367 INFO  ExportHelperExtension.cs: 1397 - Fixing components for thumb_2
2022-04-01 15:18:04,368 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-04-01 15:18:04,368 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2022-04-01 15:18:04,368 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:05,819 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:05,819 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:05,820 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:05,820 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:05,820 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-04-01 15:18:05,821 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 59
2022-04-01 15:18:05,821 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:07,228 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent thumb_2 to child thumb3 failed
2022-04-01 15:18:07,232 INFO  ExportHelperExtension.cs: 347 - Creating joint trans
2022-04-01 15:18:07,232 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-04-01 15:18:07,232 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:08,590 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:08,591 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:08,591 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:08,591 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:08,592 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:09,952 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child trans failed
2022-04-01 15:18:09,958 INFO  ExportHelperExtension.cs: 347 - Creating joint index_1
2022-04-01 15:18:09,958 INFO  ExportHelperExtension.cs: 1397 - Fixing components for trans
2022-04-01 15:18:09,963 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-04-01 15:18:09,963 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-04-01 15:18:09,963 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:11,368 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:11,369 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:11,369 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:11,369 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:11,369 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:12,629 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent trans to child index_1 failed
2022-04-01 15:18:12,635 INFO  ExportHelperExtension.cs: 347 - Creating joint index_2
2022-04-01 15:18:12,635 INFO  ExportHelperExtension.cs: 1397 - Fixing components for index_1
2022-04-01 15:18:12,635 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-04-01 15:18:12,636 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-04-01 15:18:12,636 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-04-01 15:18:12,636 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2022-04-01 15:18:14,401 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-04-01 15:18:14,401 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-04-01 15:18:14,402 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-04-01 15:18:14,402 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-04-01 15:18:14,402 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-04-01 15:18:14,402 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2022-04-01 15:18:16,132 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent index_1 to child index_2 failed
2022-04-01 15:18:16,137 INFO  ExportHelperExtension.cs: 347 - Creating joint index_3
2022-04-01 15:18:16,137 INFO  ExportHelperExtension.cs: 1397 - Fixing components for index_2
2022-04-01 15:18:16,138 INFO  ExportHelperExtension.cs: 1402 - Fixing 83
2022-04-01 15:18:16,138 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-04-01 15:18:16,138 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
